,Unnamed: 0,Unnamed: 0.1,Wv_lbounds,Wv_ubounds,Minflux,MinWvl,Maxflux,Gauss_amp,Gauss_mu,Gauss_sig
1253,1253,1253,4877.45837978111,4877.789464619729,0.948576795617658,4877.50683122091,1.0067105638682,0.045836429151981405,4877.468179119048,0.11518792602515554
1254,1254,1254,4877.81369033963,4878.193226618039,0.9826652700886728,4878.02364657875,1.0062203245023,0.017052875776308863,4878.03900315562,0.06273998781459647
1255,1255,1255,4878.209377097971,4878.54046193659,0.7099724308153491,4878.42740857706,0.999564319508222,0.28379374739023416,4878.429204793876,0.04368202466267987
1256,1256,1256,4878.556612416521,4878.7423429357395,0.8852082776724571,4878.669665776049,0.951243588877289,0.11639263849054444,4878.661457501989,0.07402776254039173
1257,1257,1257,4878.75041817571,4879.42066309291,0.16606336488440898,4879.033051574529,0.982913523578203,0.8650501697739348,4879.004492881305,0.099769840088542
1258,1258,1258,4879.43681357284,4879.78404889139,0.958346443760205,4879.5417916924,1.00655847263418,0.03428351836069905,4879.436813580724,0.15033491874496563
1259,1259,1259,4879.83250033118,4880.11513373,0.968077420496707,4879.985929890538,1.00661666579837,0.03240760135983543,4879.985929437363,0.04183110058441093
1260,1260,1260,4880.75288442772,4881.0188511221295,0.9185353756814499,4880.88586777492,1.00413151535492,0.08176588698858683,4880.88464318929,0.043790394061086126
1261,1261,1261,4881.0344962218105,4881.20659231819,0.9873844434671178,4881.104899170329,1.0060844619606701,0.012404104409333405,4881.097666746402,0.03400950341755702
1262,1262,1262,4881.22223741786,4881.55860706081,0.854780077222873,4881.34739821524,1.00967847990262,0.14505658001451907,4881.356121634493,0.043511240096047794
1263,1263,1263,4881.57425216048,4881.98102475194,0.869953477152271,4881.76981590637,1.0092197939210499,0.12650511294357805,4881.775391493835,0.058384426349996875
1264,1264,1264,4881.99666985161,4882.16094339816,0.981145862811895,4882.0592502503005,1.00270577863622,0.019072343703400198,4881.996669852113,0.09746560493119981
1265,1265,1265,4882.1765884978295,4882.458200291921,0.454843801852752,4882.3877973434,1.00171542060084,0.5480475133688316,4882.3843693601375,0.05262299783793691
1266,1266,1266,4882.4738453916,4882.74763463585,0.39859281261084495,4882.54424834012,0.996088640646008,0.5878408204473072,4882.545699392648,0.047575270297924716
1267,1267,1267,4882.76327973552,4883.22481017583,0.3598232569117361,4882.97448858109,0.996169238331313,0.6245056189874594,4882.972810987587,0.053174814298961676
1268,1268,1268,4883.240455275511,4883.36561607288,0.9755532881191221,4883.27956802468,1.00321220380175,0.02949128460814275,4883.240455275565,0.12516079272245612
1269,1269,1269,4883.38126117255,4883.6550504168,0.9267119376741628,4883.52988961943,1.00348439095719,0.07499258323143966,4883.524901513817,0.04673449781603759
1270,1270,1270,4883.66287296664,4883.8506141627,0.9962091249997759,4883.70980826565,1.01308721187258,0.0042375799329031644,4883.713570191656,0.012153114085801463
1271,1271,1271,4884.0461779086,4884.363749073571,0.915419693119119,4884.28085440367,1.01275876754209,0.0824461110855034,4884.275173718784,0.04765304402232697
1272,1272,1272,4884.37887755917,4884.65119029988,0.4417995280665529,4884.5150339295205,0.980043548979615,0.5523530834334258,4884.511538534965,0.045021222880612985
1273,1273,1273,4884.66631878548,4884.7949109130395,0.923145912777075,4884.734396970661,0.9679220180959168,0.068898397051623,4884.728826639828,0.05726761715263989
1274,1274,1274,4884.80247515584,4885.029402439771,0.901778676348323,4884.87811758381,1.00138285008986,0.09670360417761437,4884.879889547192,0.04703595680291846
1275,1275,1275,4885.04453092536,4885.54377095001,0.734136684347392,4885.43030730805,1.00010067477022,0.14474029429036245,4885.543770950009,0.20819609466594488
1276,1276,1276,4885.800955205129,4886.08839643145,0.4251204686149079,4885.9068546043,0.971625163303888,0.5171912685722488,4885.909580252102,0.05410384548978754
1277,1277,1277,4886.09596067424,4886.4363516001395,0.360324691366238,4886.26237401579,0.981808770238086,0.6297825990358876,4886.258210533559,0.05169171964588978
1278,1278,1278,4886.44391584294,4886.69353585526,0.635374366952052,4886.59520069889,0.981490227282266,0.3585491637703146,4886.596373291242,0.04385194433608105
1279,1279,1279,4886.70866434086,4886.93559162479,0.7994214509664309,4886.78430676883,0.9706128571915741,0.18871319664680103,4886.785883515878,0.05352409367842555
1280,1280,1280,4886.95072011038,4887.38188194985,0.349270506389466,4887.16251890872,0.980450173702498,0.6282219840807951,4887.157831009599,0.05767219514709887
1281,1281,1281,4887.39701043545,4887.65419469057,0.8428226803049691,4887.5407310486,0.9803875042804979,0.1366737857546477,4887.557790258037,0.07493378318012046
1282,1282,1282,4887.66175893337,4887.91894318849,0.383823629971447,4887.83573651771,0.925371857750925,0.6092041324438984,4887.8303972353515,0.055491426563673917
1283,1283,1283,4887.93407167409,4888.12317774403,0.396775286813146,4888.017278344861,0.8502946446834871,0.6009471006398656,4888.018930189788,0.04808876644080586
1284,1284,1284,4888.13830622962,4888.39318526165,0.779741066461888,4888.1912559292105,0.976571420582654,0.21162256482631184,4888.193157184637,0.046713331484704246
1285,1285,1285,4888.41016756109,4888.74981354978,0.926022668899272,4888.51206135769,1.00078761524639,0.05940417195942156,4888.502700654874,0.07767042205308129
1286,1286,1286,4888.84321619667,4889.14040643677,0.93659710550566,4888.987565741861,0.999321455363047,0.06161804732707226,4888.993798502198,0.04624579169675088
1287,1287,1287,4889.1573887362,4889.6413842700895,0.34688693630231604,4889.463070126029,0.994040699536365,0.5912371686402934,4889.4447773395295,0.08148277341916577
1288,1288,1288,4889.658366569521,4889.87913646217,0.329672814952505,4889.83668071358,0.940104699150418,0.7107031262000484,4889.876786619396,0.0830451249341489
1289,1289,1289,4890.34614969662,4890.5839018887,0.972345202213179,4890.473516942379,1.00266270818183,0.024946699583452067,4890.492775628373,0.06833276501798208
1290,1290,1290,4891.0594062728715,4891.79813629827,0.135920824008312,4891.594348705061,0.9449353216779128,0.7963189832244068,4891.586305124085,0.12092828501130565
1291,1291,1291,4891.8151185977,4891.90003009488,0.701197401564089,4891.87455664572,0.7375262406467529,0.15797108585307956,4891.856448454594,0.04422099569615956
1292,1292,1292,4891.91701239431,4892.03588849035,0.6738257577646379,4891.97645044233,0.715453076413181,0.2192534366150654,4891.982634084017,0.06133822576790729
1293,1293,1293,4892.05287078979,4893.24340221892,0.115717071729035,4892.32458758074,0.9885503242669681,0.7897148497686457,4892.327268469837,0.1575760117705791
1294,1294,1294,4893.44283808949,4893.82271593821,0.48153983431075903,4893.68975869116,0.993819068161751,0.5116994334078283,4893.685574663716,0.0479335325331087
1295,1295,1295,4893.84170983065,4894.00315791635,0.9625212082084008,4893.87969761552,1.00405244722405,0.03690829454591598,4893.874482988523,0.041290255743569475
1296,1296,1296,4894.10762432475,4894.32605408776,0.9685570813292339,4894.2405815718,1.00434577532142,0.03091846598662723,4894.241045144493,0.040197493673326305
1297,1297,1297,4894.55398079699,4894.9053678070595,0.812432414026899,4894.63945331295,1.00786359139414,0.15820271227421626,4894.622710044827,0.07365871292784493
1298,1298,1298,4894.933858645711,4895.26625176334,0.9676017140296701,4895.19027619359,1.0077043671955501,0.03169075531463495,4895.190403290469,0.0541463974469602
1299,1299,1299,4895.28524565577,4895.53216625744,0.8710004383913199,4895.38971206417,1.01530239520445,0.1295105380846041,4895.386525216133,0.03787465764924188
1300,1300,1300,4896.33721137015,4896.59664472963,0.985013349798037,4896.485459004141,1.01233810234944,0.015331236126903435,4896.490970562702,0.02918732504999946
1301,1301,1301,4896.995060245979,4897.36567933096,0.6144898465726091,4897.2637590826,1.00250360669723,0.3448584977895734,4897.273918318444,0.0612696030803762
1302,1302,1302,4897.69923650745,4898.07912106955,0.9460095888075079,4898.00499725255,0.9930580939684408,0.04620683749232653,4898.0253053259885,0.11188325947550591
1303,1303,1303,4898.0976520238,4898.44047467741,0.9087296841958159,4898.2829615662895,0.973441558137445,0.07313325293107148,4898.279058870015,0.06573751998354165
1304,1304,1304,4898.57019135715,4898.87595210226,0.9646099065985501,4898.65358065127,0.987460398198749,0.030118024539831374,4898.646917682716,0.19026424934542377
1305,1305,1305,4899.17244737024,4899.33922595848,0.963346161709418,4899.29289857286,0.985714675362837,0.030279519357397987,4899.339225958415,0.16677858824004207
1306,1306,1306,4899.357756912729,4899.52453550097,0.955803091686313,4899.4226152526,0.9806619675290521,0.0366387915168308,4899.43310069473,0.04633069367281387
1307,1307,1307,4899.543066455221,4900.071198651321,0.955340353909578,4899.774703383328,0.9970377077928301,0.04358070954106981,4899.751628142552,0.14068361518157488
1308,1308,1308,4900.09899508269,4900.526974247639,0.897443714595453,4900.34626945387,0.9990832603760952,0.10427599571990126,4900.341524322518,0.06106813851575624
1309,1309,1309,4900.5450447270205,4900.84320763676,0.443582851018617,4900.74382000018,0.997966646821807,0.5505658094814508,4900.742281711263,0.04727594655158739
1310,1310,1310,4900.85224287644,4901.168476265561,0.458114278968206,4900.95163051302,1.00340781038887,0.5311179738432271,4900.948719950326,0.04595908093707032
1311,1311,1311,4901.3401458196395,4901.52085061342,0.9554838556678108,4901.4395334562205,0.985272146866943,0.038308978647410945,4901.435057859251,0.0750019384373073
1312,1312,1312,4901.529885853111,4901.71059064689,0.8260203194367242,4901.647343969071,0.979579169930478,0.1717649970336228,4901.6482560224895,0.04307022388987867
1313,1313,1313,4901.72866112627,4901.99971831693,0.7544911295159771,4901.80094304378,1.0172243571736999,0.24389058425465637,4901.799361254717,0.042292209273514514
1314,1314,1314,4902.30691646636,4902.58700889671,0.9765741242396321,4902.433409822,1.0175055652526,0.024717802883028498,4902.442715656294,0.029350491126140067
1315,1315,1315,4902.5960441364,4902.80385464925,0.9672307254655559,4902.704467012671,1.00790483623838,0.03171853875888334,4902.803854649096,0.10898029969325665
1316,1316,1316,4902.821925128621,4903.1291232780495,0.85442167471082,4903.0478061208505,0.9805517702377841,0.13518529121088751,4903.045040108369,0.05516995550238147
1317,1317,1317,4903.14719375742,4903.3278985512,0.87757014870672,4903.21044043525,0.9864712177538321,0.11362702106935217,4903.21744019194,0.03539376441879852
1318,1318,1318,4903.34596903058,4903.49956810529,0.969098132525568,4903.45439190685,0.9864130652819301,0.0316914153347994,4903.499568092519,0.15359889558471887
1319,1319,1319,4903.71641385782,4904.46868845014,0.182102464949288,4904.1410701232,0.984784553194907,0.7996316859843969,4904.130608716765,0.08248859390021936
1320,1320,1320,4904.486296365621,4904.67117947812,0.965077020402391,4904.54792406979,0.99937308279254,0.033122719905782215,4904.4862963656215,0.11556080782793994
1321,1321,1321,4904.84725863289,4905.049749660871,0.9448561813989008,4905.01453382992,1.00491677579403,0.05497929341995083,4905.039468454645,0.06864938754940135
1322,1322,1322,4905.06735757635,4905.507555463259,0.30049929192709496,4905.24343673111,0.9981043771971868,0.6868228134631854,4905.243853643604,0.05640762128027897
1323,1323,1323,4905.525163378739,4905.76287023768,0.97571336056117,4905.68363461803,0.997880941767894,0.01876385716864174,4905.762870237678,0.23770685780174275
1324,1324,1324,4905.78047815315,4906.361539363878,0.636663779940063,4905.96536126566,1.00701391823422,0.3465982637869279,4905.9654096732565,0.05156098059994955
1325,1325,1325,4906.44077498353,4906.792933293061,0.9823440458993921,4906.62565809603,1.00593199991664,0.01847416584157442,4906.642494102029,0.06036389751008551
1326,1326,1326,4906.81054120854,4907.118679729379,0.9407887879851021,4906.969012447829,1.00115575759168,0.058187285988073996,4906.970477706687,0.046062994579986964
1327,1327,1327,4907.37399450379,4907.7437607288,0.8734225924283691,4907.60289740499,1.00518208937527,0.12097002399144734,4907.595073004534,0.06390851994965996
1328,1328,1328,4907.76136864428,4908.05189924965,0.9498690129607192,4907.90223196809,0.9937300264097528,0.04732182044810376,4907.901605776521,0.07037730133417701
1329,1329,1329,4908.06950716512,4908.24558631989,0.983556526030482,4908.139938827029,1.0003963458103,0.01643304602433957,4908.136787532421,0.037557866152729324
1330,1330,1330,4908.2719981930995,4908.69936546021,0.41535277947703003,4908.5623427802,1.0012995251126502,0.568322801659625,4908.563097425275,0.051576828954551256
1331,1331,1331,4908.71649329521,4909.00766649024,0.61014924019741,4908.85351597522,0.993336746679437,0.3750541796042569,4908.849243015145,0.05481160252515111
1332,1332,1332,4909.21320051026,4909.32453143777,0.969853970094146,4909.29027576776,0.990032111386613,0.022832886771773912,4909.245126101332,0.11133092750969764
1333,1333,1333,4909.341659272771,4909.55575721029,0.8948657424754499,4909.43586236528,0.9860303765874732,0.10178639968172142,4909.435034017257,0.04326244066202336
1334,1334,1334,4909.57288504529,4909.80411081781,0.955935052071463,4909.6842159728,0.985431041963695,0.043305020034180804,4909.691788703029,0.07726160132361255
1335,1335,1335,4909.82123865281,4910.04390050783,0.9112085005452828,4909.932569580321,0.9678820898806361,0.0834912603152175,4909.958688880153,0.08799994444861259
1336,1336,1336,4910.06102834284,4910.437840712872,0.411852190707805,4910.215178857849,0.958957559918643,0.5630692685784485,4910.214854704383,0.05022389399338644
1337,1337,1337,4910.454968547871,4910.62624689789,0.927472228915178,4910.549171640379,0.9594996617841941,0.061790114442608866,4910.539159220791,0.17127834996239286
1338,1338,1338,4910.64337473289,4911.00305926792,0.312503190648277,4910.848908752911,0.951860224775756,0.6652727993647738,4910.850825828426,0.05829097349324239
1339,1339,1339,4911.02018710292,4911.26854071045,0.354790810799792,4911.15720978294,0.917443465361428,0.6256068922618856,4911.157722313376,0.05710753819727378
1340,1340,1340,4911.28566854545,4911.73955617299,0.3653378169834439,4911.3969994729605,0.9893161553573492,0.6177706355380743,4911.396486660624,0.05590820211231595
1341,1341,1341,4911.74812009049,4912.159188130529,0.5187594616188039,4912.02216545052,0.9891723350540008,0.45987410838732057,4912.024559602296,0.057414107290114154
1342,1342,1342,4912.17631596553,4912.47003723911,0.6973405555368389,4912.36187539015,0.9358047461746428,0.26996238439801723,4912.355907463623,0.06378680572514239
1343,1343,1343,4912.4866775235705,4912.71964150594,0.53624475820155,4912.61147965698,0.9360754713749692,0.4557257337553182,4912.608109671507,0.048361764637545025
1344,1344,1344,4912.73628179039,4913.11068819063,0.508845950994294,4912.85276378158,0.99805795811956,0.4723738230361902,4912.853359806316,0.053713519974866446
1345,1345,1345,4913.12732847509,4913.51837515978,0.8607304663492951,4913.31869174632,0.997680817317183,0.1292181399486482,4913.31925512594,0.06378480605630436
1346,1346,1346,4913.84286070666,4914.217267106889,0.8088885948389479,4913.95934269784,0.993351342664991,0.17892998018689873,4913.966565840238,0.054091804397032824
1347,1347,1347,4914.23390739135,4914.62495407604,0.49377208682261603,4914.45023108927,0.992959764563729,0.49379046685332706,4914.447741039352,0.049415915019335975
1348,1348,1348,4914.63327421827,4915.03264104519,0.45301256049829297,4914.80799720505,0.9850557738060279,0.5316140553811207,4914.80610907577,0.05135166342276496
1349,1349,1349,4915.099202183011,4915.26560502756,0.9381874083843119,4915.2156841742,0.984148592440566,0.04312232511345507,4915.240528052132,0.16640284454933826
1350,1350,1350,4915.282245312021,4915.49024886771,0.920185816753003,4915.34048630761,0.992996450349887,0.07522148902141648,4915.350468253373,0.04816702374628334
1351,1351,1351,4915.64833157003,4915.93953654799,0.970163746832745,4915.82305455681,0.9911937953404041,0.026258843583163258,4915.916468021899,0.23424025373098398
1352,1352,1352,4915.95617683245,4916.29730266378,0.8905361695109659,4916.06433868141,0.993709027191255,0.10316450969707884,4916.065109940228,0.046713239823065696
1353,1353,1353,4916.45721128933,4916.90131804706,0.927948489170702,4916.66715266571,0.9974456650660232,0.06983944165071762,4916.652732693155,0.07627585990111338
1354,1354,1354,4916.9174673837,4917.17585677002,0.8957088778891121,4917.0628114135,0.992536126715514,0.09973274354109407,4917.065168954369,0.051168416020678356
1355,1355,1355,4917.19200610666,4917.41809681968,0.813198115925277,4917.31312613149,0.9806838022521679,0.183525449241491,4917.317099111028,0.048724004528733364
1356,1356,1356,4917.43424615633,4917.57959018613,0.921028466756405,4917.490768834579,0.974393563339737,0.07482317775414724,4917.487736046243,0.041795922000107726
1357,1357,1357,4917.595739522771,4917.85412890908,0.933661071301681,4917.68456087432,0.974773452395429,0.06226342389670747,4917.714340795123,0.09980157346111855
1358,1358,1358,4917.87027824573,4918.4839530382205,0.4178565981970129,4918.06407028546,0.9837440942666259,0.5524672292906119,4918.064844135439,0.05557160778507209
1359,1359,1359,4918.49202770654,4918.68581974628,0.9450322583806879,4918.65352107299,0.9839341112322021,0.04637414793780086,4918.685819746023,0.19379203972030692
1360,1360,1360,4918.70196908292,4919.00073181085,0.472813158604403,4918.84731311272,0.9529525778523621,0.5137777616990491,4918.845612112657,0.051212267492391786
1361,1361,1361,4919.01688114749,4919.3479425487,0.37667256641868,4919.19452385058,0.9480029993595259,0.5925210784266594,4919.198566581194,0.061624110555183235
1362,1362,1362,4919.36409188535,4919.61440660334,0.513693337777376,4919.53365992011,0.890567347316164,0.4020303064531054,4919.5211600762395,0.06433195678492451
1363,1363,1363,4919.63055593998,4920.20385739086,0.131667914271732,4919.83242264804,0.8720398961100819,0.8255626894755079,4919.8254611126895,0.10795956992260065
1364,1364,1364,4920.220006727511,4920.4016218445795,0.867625212296522,4920.2523054008,0.9193639210548248,0.1354379525876654,4920.220006727512,0.18161511703438485
1365,1365,1365,4920.60509571086,4920.8163954950705,0.666678135532478,4920.6911808081295,0.8564210140345829,0.24650532320132607,4920.682434084621,0.1518952081396205
1366,1366,1366,4920.824221413,4921.67724646778,0.105382485018912,4921.34073199663,0.856358230244383,0.8184400952606737,4921.337104776409,0.18185718180729257
1367,1367,1367,4921.69289830365,4922.412882753561,0.591070877485895,4921.78680931885,0.958528049528514,0.27690805162277204,4921.820646693722,0.09686547952817097
1368,1368,1368,4922.42853458942,4922.78852681438,0.566664767218432,4922.6085307019,0.9719268514928092,0.41930634754006846,4922.608218916015,0.05584045226481823
1369,1369,1369,4922.80417865024,4923.3285151518,0.36622085769789503,4923.09373761379,0.9768648034690981,0.5918260280796861,4923.071915902569,0.07999403367996223
1370,1370,1370,4923.52416310015,4923.82154798163,0.8817586351242042,4923.64937778709,0.974187558327678,0.10078606120835214,4923.650126698209,0.07271891295433074
1371,1371,1371,4923.82937389956,4924.18936612452,0.774003112147442,4923.98589225824,0.97305937319598,0.19173581455629662,4923.994828534182,0.07145273429394981
1372,1372,1372,4924.31458081146,4925.0239436108095,0.196073932812963,4924.76669943097,0.94893520835876,0.7684363846088994,4924.759816626219,0.09233636492967888
1373,1373,1373,4925.039075621379,4925.28875379593,0.7998938022429329,4925.12986768486,0.980783614566015,0.17319092976897568,4925.119534098327,0.07275106623794732
1374,1374,1374,4925.30388580651,4925.92429824024,0.268334831178542,4925.606526018089,0.990910724618984,0.6963437611996445,4925.602757333143,0.06502073708227281
1375,1375,1375,4925.93943025082,4926.19667443066,0.719176801203105,4926.11344837247,0.9897695115111379,0.24781434033087948,4926.123219489862,0.07034788192037049
1376,1376,1376,4926.28746649413,4926.6657667586,0.45447656112700796,4926.400956573471,0.9988916218045122,0.5171375162869818,4926.404508785967,0.06120837880904976
1377,1377,1377,4926.8473508855395,4927.12729308125,0.9134126197987841,4926.98353898075,1.00416699859642,0.08684840382808434,4926.981458475692,0.03896308032395975
1378,1378,1378,4927.36183924522,4927.566121388029,0.9456816267790048,4927.5131593510105,1.00662620720194,0.043492193090991324,4927.505707525052,0.030603400723314807
1379,1379,1379,4927.58125339861,4927.89902562076,0.9109855927123679,4927.6569134515,0.9886028797671452,0.0766785948607731,4927.678863885998,0.09119571416037074
1380,1380,1380,4927.90659162605,4928.5009452326285,0.501483680922385,4928.254627869361,0.988712002040479,0.46834606888165936,4928.260181955881,0.06406158126126667
1381,1381,1381,4928.5191389803995,4928.90120768348,0.4065397735852021,4928.70107645806,0.9906783754173879,0.5792989767305881,4928.7020409433435,0.05250230643315237
1382,1382,1382,4928.91940143125,4929.410632620929,0.6547048931314959,4929.16501702609,1.00195606538098,0.3303164766502691,4929.164248751075,0.05144492722230247
1383,1383,1383,4930.75696995562,4931.41194487519,0.39220640376358895,4931.1390386587,1.00736716278369,0.5829078782781735,4931.128087633688,0.0681512229027357
1384,1384,1384,4931.43013862296,4931.83040107381,0.746821491072265,4931.63026984838,0.9959046996137759,0.2425005756130514,4931.632960117683,0.05062702838858138
1385,1385,1385,4931.84859482157,4932.23976039854,0.956511407050373,4931.948660434289,1.00741338704336,0.043441087058581435,4931.952452898465,0.043896418721437555
1386,1386,1386,4932.25795414631,4932.65232989025,0.9724948524035748,4932.5283325062,1.0073860855008,0.026925760705592813,4932.529890565187,0.04553866625634468
1387,1387,1387,4932.67140641087,4933.2532402898405,0.6656470687198189,4932.90032465833,1.00774526596793,0.3274112205550674,4932.890701211201,0.06643401956513005
1388,1388,1388,4933.558464619799,4933.8446124291295,0.974402873680604,4933.80645938789,1.00654599978269,0.02309752266787107,4933.844612411641,0.13985244601252764
1389,1389,1389,4934.0735306766,4934.3692167462395,0.32224904711894203,4934.16891327971,0.9907537091087142,0.6189691861289645,4934.130347874373,0.09445090776760906
1390,1390,1390,4934.38829326686,4934.531367171529,0.9631186256311859,4934.48367586997,0.9890573267913141,0.03844875470820352,4934.504664070014,0.06848334196129625
1391,1391,1391,4934.55044369215,4934.75074715869,0.503881235345456,4934.71259411744,0.9659266578337379,0.4163728398964887,4934.702997598347,0.04569991016574732
1392,1392,1392,4934.76982367931,4935.35165755828,0.11099328441187101,4934.91289758397,1.0034911726466,0.9194874479527111,4934.895727127692,0.08166758485713135
1393,1393,1393,4935.57103754544,4935.95256795788,0.9581749572074908,4935.7141114501,1.00896186671423,0.04199983933401316,4935.75547010521,0.07603529246581395
1394,1394,1394,4936.1433331641,4936.37815782571,0.9606217877105028,4936.24825402753,1.0071708978318,0.03994144868879789,4936.256680079181,0.03756476736303039
1395,1395,1395,4936.396787958071,4936.89980153182,0.43363836668212896,4936.6669248773105,0.9995167316783108,0.5546091375189471,4936.665068335579,0.05106160523082755
1396,1396,1396,4936.9184316641795,4937.36555484084,0.53409754095595,4937.16993845105,0.997948783696299,0.4581254928477029,4937.173577132213,0.04796187820787657
1397,1397,1397,4937.37486990702,4937.69158215715,0.936395432551187,4937.533226032079,0.993819899092254,0.05934784839755282,4937.551408495895,0.07614173072327202
1398,1398,1398,4937.71021228951,4937.9989793411,0.7706213574609609,4937.89651361312,0.985933125714352,0.21894366079957742,4937.900666477051,0.06287969786993358
1399,1399,1399,4938.01760947346,4938.37158198832,0.34218981105472995,4938.18528066471,0.9263891990752928,0.6425074403830426,4938.176459837383,0.06252120099196665
1400,1400,1400,4938.39021212068,4938.70692437081,0.816953896708764,4938.55788331193,0.926806836694751,0.15370651685622005,4938.564843280633,0.12751375820157232
1401,1401,1401,4938.72555450317,4938.846650363521,0.8841076732402741,4938.80007503262,0.902934105221854,0.09108818261382219,4938.78755585413,0.042577691140934536
1402,1402,1402,4938.865280495879,4939.26582834164,0.35232330210116103,4939.0143215547705,0.939940653418187,0.5678115602766469,4939.0258231682765,0.08305654194444649
1403,1403,1403,4939.38692420198,4939.86199257718,0.208661627205653,4939.65706112121,0.940700749847674,0.7581123299485106,4939.650833952934,0.0732526425983955
1404,1404,1404,4939.88062270954,4940.26254042294,0.326922405208208,4940.0762390993295,0.956422925456958,0.641373562702005,4940.070341077961,0.06398084579054847
1405,1405,1405,4940.2811705553,4940.69741274665,0.225422079157411,4940.52482980542,0.9561340788227728,0.7648956259709719,4940.522396663215,0.0581569551151778
1406,1406,1406,4940.715579372039,4941.10616181798,0.7964299467708791,4940.88816231327,0.9860514773410041,0.19851325016094395,4940.867389118685,0.08565157360720556
1407,1407,1407,4941.16974500685,4941.44224438774,0.879540969360861,4941.32416132269,0.9856678396332901,0.11371481595354206,4941.324493413076,0.04845942823718637
1408,1408,1408,4941.4604110131295,4941.70566045592,0.952216337107313,4941.56941076548,0.9796180437415419,0.04703733198175735,4941.556778376495,0.09015939710921507
1409,1409,1409,4941.714743768621,4941.896410022539,0.9614710339028292,4941.81466020828,0.985919894473629,0.03434584624602139,4941.805129949847,0.05199597204943196
1410,1410,1410,4941.91457664794,4942.10532621456,0.9547749957249159,4942.02357640029,0.9874087945954528,0.04328403176995997,4942.057670127095,0.09149114707344884
1411,1411,1411,4942.29607578118,4942.53224191128,0.9492642430315368,4942.405075533529,1.0057471305130001,0.050413755240260386,4942.40996306985,0.0378534190949661
1412,1412,1412,4942.55040853667,4942.99549085878,0.920553739544157,4942.73207479059,1.00735526743602,0.08173644167162351,4942.71371836754,0.07111772995106161
1413,1413,1413,4943.0227407968705,4943.56773955864,0.3458715480555689,4943.31340680315,1.00661468942918,0.6248054458485274,4943.328415312697,0.07193173325117466
1414,1414,1414,4943.73123918717,4944.01282188075,0.990268251684999,4943.9038221284,1.00787743235729,0.009298070849428557,4943.88493600617,0.03680665403794352
1415,1415,1415,4944.03098850615,4944.19448813468,0.9882865919704008,4944.1309049458005,1.0084864364325001,0.01209157960056191,4944.130815462668,0.027489440390146298
1416,1416,1416,4944.20357144737,4944.38982248134,0.9853276264150379,4944.2762379489395,1.00633460345458,0.01511957913841785,4944.269449939844,0.028178950916915642
1417,1417,1417,4944.460615231479,4944.832277169699,0.9856640915872019,4944.73493713826,1.00680874212062,0.014251286673393105,4944.724951961079,0.0325538613749004
1418,1418,1418,4944.92076810737,4945.2658827643,0.85806927158933,4945.12429726402,1.00461306409153,0.14046245143895267,4945.120525164679,0.04485032950339113
1419,1419,1419,4945.28358095183,4945.726035640189,0.935473754107303,4945.4074682645705,1.00941095155848,0.06314865460462986,4945.415111844034,0.05023089678557422
1420,1420,1420,4945.99150845321,4946.3720194852,0.518939221156691,4946.28352854752,1.00022822741998,0.47286675908893333,4946.2802811429065,0.04767381423007627
1421,1421,1421,4946.38971767273,4946.672888673279,0.553849421481855,4946.46935951664,0.9973922449961892,0.43951370057641087,4946.472651281591,0.04720488258364729
1422,1422,1422,4946.69058686082,4947.00915423644,0.693986409057313,4946.86756873616,0.998298755346499,0.2961088150056045,4946.868529116606,0.049169545327448716
1423,1423,1423,4947.0180033302,4947.62859080014,0.272857517648751,4947.23038158062,1.00066568314933,0.7080794915995056,4947.227470707373,0.06368678879454674
1424,1424,1424,4947.646288987678,4947.92945998823,0.984690510845567,4947.85866723809,1.0001040961299001,0.011568810443924304,4947.929459988047,0.28317096392246377
1425,1425,1425,4948.26572555138,4948.63484533447,0.780862745376842,4948.4368563625,0.9942111315335099,0.21252116354919792,4948.440065497529,0.05273434155681716
1426,1426,1426,4948.65206176681,4948.89309181965,0.9635647824632799,4948.80700965792,0.9953693260661299,0.034733120530803185,4948.788575015455,0.06518913638533914
1427,1427,1427,4948.90170003582,4949.091080791621,0.8836527400767009,4949.03943149459,0.988684291940156,0.11139212180038581,4949.032694660348,0.04469734778156312
1428,1428,1428,4949.10829722397,4949.31489441211,0.8849961171875369,4949.16855473718,0.988399322055175,0.1113517032423313,4949.169790129168,0.0491390667241735
1429,1429,1429,4949.332110844461,4949.5387080326,0.9600462102688472,4949.43540943853,0.9895964684659241,0.031838286727140605,4949.443056562132,0.06820496709458145
1430,1430,1430,4949.55592446495,4950.28762283963,0.9381410036238852,4949.9260777603795,0.979414052341048,0.059108521988941495,4949.949662540618,0.2096677438083966
1431,1431,1431,4950.31344748815,4950.66638435123,0.955907399541484,4950.41674608222,0.9760766665307592,0.03449561930506071,4950.666384351218,0.35293686302035177
1432,1432,1432,4950.6749925674,4951.13122802456,0.36209127902040505,4950.94184726876,0.9757186001199192,0.5950420907694974,4950.944053125087,0.05212707330140404
1433,1433,1433,4951.148444456911,4951.346433428879,0.937957768717678,4951.225918402461,0.961984084169189,0.05815330822364386,4951.148444456912,0.19798897196778822
1434,1434,1434,4951.36364986122,4951.751019589,0.942804738196403,4951.466948455301,0.994803280750277,0.05384982542874861,4951.453074073867,0.08660620025888668
