,Unnamed: 0,Maxflux,MinWvl,Minflux,Wv_lbounds,Wv_ubounds,Gauss_amp,Gauss_mu,Gauss_sig
688,688,0.9473118192236069,4694.735045007586,0.6880707834399251,4694.6205632884385,4694.8341742836765,0.30135387001187425,4694.735191738571,0.04634927047620458
689,689,0.9829090179761966,4694.887517667346,0.8505828126882583,4694.8341742836765,4695.039796547176,0.15377519981501941,4694.904188289563,0.04762127022813072
690,690,0.9815514150370219,4695.252661605884,0.9428585858580084,4695.108258847221,4695.313410502443,0.0457795472525719,4695.228430582137,0.08924638777430956
691,691,0.967875044219463,4695.4499823194,0.8989241466612575,4695.328592888349,4695.533365736803,0.1001393264989921,4695.452829562257,0.054251000910343995
692,692,0.9273334380042204,4695.662115958514,0.6301243754674193,4695.540943146442,4695.820967530271,0.35497926332757573,4695.669224052594,0.05988066815857733
693,693,1.007397423229006,4695.941854315661,0.7854608520890828,4695.828526576628,4696.092788976039,0.1976660280104733,4695.927623543861,0.0582212626709879
694,694,1.0072987516499068,4696.243530585897,0.911082084448331,4696.107871822811,4696.363984937879,0.09045577139519405,4696.245360633082,0.046858109948455434
695,695,0.9960098886849341,4696.807093797701,0.9358110493698992,4696.717105837533,4696.904502500526,0.05865823501075164,4696.809978326691,0.04149377398751629
696,696,0.9951910773343148,4697.061683162687,0.8921152443365407,4696.911992107393,4697.241058366658,0.09999025957001664,4697.084668178271,0.08751146354975035
697,697,0.9923379290648188,4697.435068903589,0.9244135734171652,4697.353027187162,4697.598977875163,0.050284999126122804,4697.572763704213,0.24595068800044825
698,698,0.99309501138022,4697.844405394446,0.6463108201499213,4697.606422757359,4697.985474974561,0.3023340678678025,4697.844572494771,0.049169151759774106
699,699,0.9656216194904534,4698.193051263167,0.8316272390039068,4698.000314325809,4698.333692464465,0.15140748574952276,4698.188615373854,0.09114411254634482
700,700,0.9921484736291832,4698.392858037419,0.9274259194034432,4698.341089838729,4698.511097167833,0.05616880085645559,4698.3983479465205,0.04151739644357843
701,701,0.9872898065060256,4699.239976099256,0.4359412743613776,4698.710347600434,4699.328006456642,0.5077625493405566,4699.22592310006,0.09629222130721353
702,702,0.7557685541531973,4699.415967987006,0.5158516387025793,4699.335339212739,4699.489216698744,0.39259675091484963,4699.419380398363,0.03547719135590252
703,703,0.9074121844909258,4699.5550996920065,0.5593021763836412,4699.496538942167,4699.694058964529,0.38260789560360514,4699.55778185907,0.08044988029997939
704,704,0.9772980448420596,4700.131746458656,0.4219841058123093,4699.869340105053,4700.299071379694,0.5533531174491442,4700.128514706147,0.057478070011026144
705,705,0.9506197831200536,4700.379007202865,0.8939251592499151,4700.299071379694,4700.458885365553,0.07359520198967796,4700.3930404656085,0.15981398585638007
706,706,0.9855347330155064,4700.951398457768,0.4177821942308723,4700.705417095877,4701.139130730438,0.5616127145040566,4700.953761878575,0.05188875458365065
707,707,0.9817594658408948,4701.211249847151,0.9226785780033688,4701.153558357678,4701.297730031225,0.05785647402377752,4701.195788070541,0.07701260029203
708,708,0.9957154153947798,4701.405734011422,0.7736473169843998,4701.304933623444,4701.535197662862,0.22374307439265184,4701.408102172264,0.03910377850730676
709,709,0.9469746334976156,4701.843849067834,0.5233866281136375,4701.721929023769,4702.030049724605,0.4155989266343504,4701.858124359287,0.07135472054980241
710,710,0.9458759489331988,4702.151622913813,0.5345422527579015,4702.037204883238,4702.227372527463,0.45650837354660473,4702.150237416552,0.045952890170220445
711,711,0.9647185464139688,4702.330816211455,0.4805974774275968,4702.236779220639,4702.481162209944,0.5112175937703662,4702.327843639795,0.04708713799715386
712,712,0.9681802048708454,4702.697040697079,0.8438492521115485,4702.490554211237,4702.856418321251,0.13755142691036182,4702.698172254517,0.10609738124816542
713,713,0.9557596488186948,4703.090512193126,0.8023323492521313,4702.978189457354,4703.221456686933,0.17787872699223375,4703.088866685736,0.062323904054343536
714,714,0.9494066851857768,4703.40833598973,0.7731111536588128,4703.230805799405,4703.464357533257,0.17631921515862567,4703.395294294041,0.0765475165005365
715,715,0.8658152289257492,4703.800077680124,0.1439626803768452,4703.473692562193,4704.2001586905735,0.8055277123468298,4703.789411293111,0.13360323473878505
716,716,0.9015655624739438,4704.358054964281,0.8451357208703906,4704.274482237682,4704.450862325889,0.1463220190866916,4704.290933706526,0.1763800882072213
717,717,0.9774583914010556,4704.608511157222,0.4164786303806429,4704.460140097302,4704.867828790999,0.5423945611338052,4704.606007426904,0.0505542038009773
718,718,0.9856648064298982,4704.960339991202,0.9415313140480248,4704.886335334122,4705.089765333977,0.03953909953180298,4704.891095661061,0.20342999985496132
719,719,0.9926452899328958,4705.274475964949,0.7575619951495403,4705.099005969774,4705.5142786831375,0.22684424048171087,4705.264713288595,0.062148890060588366
720,720,0.988326614166367,4705.7445162377335,0.3840570972906488,4705.5327100210025,4705.946848218488,0.5993257065831028,4705.746234559607,0.04733398731308513
721,721,0.9568404390891684,4706.0387316202505,0.9293093715768558,4705.965229181481,4706.1030181557535,0.05894503981545663,4706.018844020346,0.13778897427200898
722,722,0.9858201434566262,4706.259033463406,0.5810312324061858,4706.112199806167,4706.497346256519,0.4024636945039151,4706.26398586083,0.05278902965598192
723,723,0.9795597556280484,4706.7170068083915,0.8387371275955104,4706.579755001639,4706.808441305527,0.1563966427891001,4706.71363671911,0.04203011663672463
724,724,0.9953140609444808,4706.890686745561,0.8736350204860095,4706.808441305527,4707.00940946759,0.12351236478369942,4706.895094713569,0.04274333751944948
725,725,1.0086276293444525,4707.100673346688,0.8997991475316829,4707.018538253431,4707.201002082933,0.1019460766857495,4707.096975289571,0.03387936695802893
726,726,1.0093426964766263,4707.346819775305,0.6580090621619857,4707.210119681656,4707.519801342715,0.32549049885133385,4707.35352244364,0.04842324387333861
727,727,0.9724797336462424,4708.082932942212,0.21938691350629552,4707.7652870506045,4708.1916904569125,0.758319425615501,4708.07417748389,0.06649910152213868
728,728,0.9932421791364188,4708.282263388394,0.3800997153277415,4708.200750135921,4708.454205942593,0.6116085877309996,4708.286495544259,0.0468066826141046
729,729,0.996789283529837,4708.544625211586,0.9287558946189882,4708.454205942593,4708.644025253698,0.07071914711979509,4708.546835708963,0.038941425552858115
730,730,0.9937023710464368,4708.806541744654,0.4435250357543253,4708.653058445228,4708.986914648716,0.5508656711182615,4708.811027392083,0.046711551715262305
731,731,0.9926826215280554,4709.463880893726,0.4675921387605954,4709.329040896468,4709.607579419342,0.5226968005736652,4709.461546651353,0.04564778069724035
732,732,0.9966416335931658,4709.769078962616,0.4744125345589673,4709.616556095749,4709.8139096522245,0.4927177475239206,4709.763751009809,0.04329896806790331
733,733,0.9979902724238381,4709.885611369211,0.3424470602603736,4709.822874210028,4710.1720813607535,0.6405913662969288,4709.887563478558,0.048188971966788306
734,734,1.0027470187094365,4710.288305932025,0.9675114534790872,4710.189967847906,4710.350851595073,0.03209006457854018,4710.297708060125,0.040183724875781944
735,735,0.9940580915151348,4710.511565074363,0.35935194054087216,4710.350851595073,4710.7077615955495,0.6436679254239409,4710.509400836849,0.04930646554984169
736,736,0.9995749232812052,4711.0816134948445,0.2827423159368785,4710.716673583062,4711.2770717275735,0.6597022762777079,4711.056514112863,0.07758520722092412
737,737,1.020406025086433,4711.339209834656,0.973164776344302,4711.285950170481,4711.472276567271,0.026682324566866006,4711.3506819584045,0.02410111416699223
738,738,1.023781548912318,4711.79115661554,0.9676470313028064,4711.578645203854,4712.038706266354,0.028485315046751523,4711.7969775390075,0.050406438989711984
739,739,1.0236219277462282,4712.285846718561,0.6331397912021492,4712.109359561376,4712.6293969129,0.3544359404624398,4712.287536696793,0.04744287897643554
740,740,0.9958171769417654,4712.8755598465,0.5862837270069244,4712.646993513297,4712.972155108104,0.4180832328059422,4712.8748387042615,0.051396068130611254
741,741,0.9822338022558283,4713.051140793563,0.7611985017630372,4712.980933375147,4713.173923725932,0.23488725898424542,4713.052559612693,0.04400608930829966
742,742,0.9797778174467346,4713.305363858528,0.8292499618016362,4713.182690037887,4713.392925694894,0.13027512776906736,4713.301518707906,0.04449516818707931
743,743,0.9067395867303932,4713.4891837548,0.8160211714880529,4713.40167902296,4713.664037552836,0.16166039092637635,4713.494780307434,0.08960407548677655
744,744,0.9622880935191216,4713.969532642373,0.8492521580951214,4713.87358830778,4714.2134718273965,0.1166779573744684,4713.902282024797,0.2153416789234854
745,745,1.0014960377276274,4714.595985292846,0.8911485997242052,4714.430931829579,4714.682780605834,0.10146373853598019,4714.605616368906,0.05949182374494584
746,746,0.9491972173882604,4714.873548497008,0.6009883439260735,4714.691457295883,4714.942856690503,0.36161048989205286,4714.888400836184,0.08550653195907694
747,747,0.8705265669931609,4715.219759298751,0.19530491661510047,4715.055412071929,4715.470246336542,0.6999495950214829,4715.2131948178885,0.07968413934510775
748,748,0.9369887168859607,4715.694452700177,0.8357952342727007,4715.608260662683,4715.961321102497,0.14877079706352622,4715.611860222958,0.291409110411295
749,749,1.0115432003133886,4716.098866331114,0.8450698484962683,4715.969921533694,4716.279194863497,0.13312948074273018,4716.086148794035,0.04457986555741066
750,750,1.0068567924275305,4716.562110894034,0.3348683785667381,4716.287776287877,4716.912834703656,0.5878330937792358,4716.571645885401,0.06808921923751621
751,751,1.0167075672476504,4717.296784457193,0.979665632088521,4717.134798750013,4717.398996085206,0.021675308333356697,4717.291775957887,0.029553981639371753
752,752,1.0012247135120158,4717.637203636608,0.9126332395538308,4717.509642272885,4717.747663852932,0.08957557452945525,4717.634412155813,0.035488322088329194
753,753,1.0053565905628579,4717.959844851161,0.9537338850570346,4717.756157218142,4718.002242779439,0.04636375508812697,4717.9427558688385,0.07300678965424774
754,754,0.985132763754946,4718.112417716526,0.8812706443615537,4718.010720834742,4718.214041174143,0.1141646105380977,4718.111688179384,0.04319584035962759
755,755,0.9845337890375354,4718.374794886712,0.6381859145303577,4718.222506482189,4718.586032778842,0.318923624251813,4718.389301320473,0.06564725238764024
756,756,1.0046325899104656,4718.678876654602,0.8848044944725689,4718.594475675874,4718.948617932108,0.10898484237896251,4718.680905154131,0.04560425465180841
757,757,1.007956906512163,4719.226243451679,0.4014848220268056,4719.024388858323,4719.369046804323,0.5896041791479905,4719.221537127628,0.04975971008761365
758,758,1.0211972480234064,4720.014026300858,0.9523840211229816,4719.796577082318,4720.139322050076,0.0466960701021595,4720.013584483079,0.0354750989052932
759,759,1.0115102717109157,4720.314544792827,0.8334649081543803,4720.181061990708,4720.39790578464,0.16427808809893896,4720.311645431311,0.0356203690455274
760,760,0.9584753060236408,4720.481216210409,0.8983928713581888,4720.406239102439,4720.58944419255,0.08185611366603014,4720.494675857422,0.10179340165036393
761,761,1.0133846441903804,4720.930219371901,0.9478025248915232,4720.805643996293,4721.071267522698,0.05394377969671717,4720.931300897759,0.03287150731609438
762,762,1.0152888613942614,4721.212169889418,0.9960060194970536,4721.104434133557,4721.253584028259,0.004761541644160585,4721.219540947377,0.017887054638810868
763,763,1.0099819795598366,4721.361201812346,0.9598674810149987,4721.261865343622,4721.518336159359,0.03934256485512954,4721.368942696723,0.042352404054666254
764,764,1.0079313047907354,4721.790821643612,0.4885982581800177,4721.526601350844,4722.021591731857,0.4860106313894171,4721.79203147588,0.049796993469204576
765,765,0.9920812681679201,4722.12037252033,0.9483931183453418,4722.029826228991,4722.235525307242,0.039032984046132445,4722.029826229014,0.17303644723113115
766,766,1.0018956994611679,4722.293064774141,0.974546767961262,4722.243746738073,4722.432701026905,0.02527854371288221,4722.309785752878,0.037957107967632006
767,767,1.0164535941904236,4722.957089796797,0.3754568465237675,4722.637784916827,4723.2266755067385,0.6024096923978303,4722.959304817172,0.05303291044275738
768,768,1.0082800253430624,4723.406096399864,0.7657643404622025,4723.242996507381,4723.520147241779,0.23346415274740515,4723.409740991223,0.04012378704718105
769,769,0.9837027065357372,4723.568996164448,0.958434761760244,4723.528289979113,4723.634100059762,0.032073750717357075,4723.557157809496,0.10581008061632259
770,770,0.9851261817165649,4723.92667175187,0.6765644980756199,4723.7073036980955,4724.080823600692,0.3280476813591446,4723.927014115602,0.07374294428854777
771,771,1.015887927588753,4724.137570958867,0.9287795159875956,4724.088931863503,4724.348132802347,0.062033515800614475,4724.166568705075,0.0482996857667736
772,772,1.0193253886202325,4724.566436363125,0.961059433166473,4724.396676113138,4724.606823074336,0.03791980036202804,4724.561896343724,0.034861291722323724
773,773,1.0106262139892943,4724.671415903637,0.9585790179108199,4724.622974270927,4724.784376644537,0.04082594529844394,4724.675140077907,0.03228896808817578
774,774,1.0002670102314086,4725.211129931251,0.6628169696494937,4724.961689204517,4725.540301558897,0.29178724725741273,4725.216315595733,0.07187035764153252
775,775,1.00238660122797,4725.6605215487125,0.9333508816708821,4725.548319701142,4725.788633079063,0.0647420962732952,4725.658933933168,0.04112556804273197
776,776,1.0042835427740309,4725.860639981694,0.9829815115573466,4725.796635830899,4725.956586672788,0.016186224362260047,4725.871437984511,0.023041319031370154
777,777,1.005157439896341,4726.251972794936,0.9421652223186218,4726.156246246805,4726.5228106151035,0.05375975100494985,4726.2878355998155,0.05824270848094567
778,778,1.0011510399261456,4726.737480013058,0.8835122538267215,4726.538724424931,4726.832772861438,0.11134950253386587,4726.743297243116,0.04795248185470349
779,779,0.9778880509384916,4726.935926419437,0.7603584737513618,4726.8407107173525,4727.046921432399,0.23514636464431388,4726.939470026329,0.04135835519951578
780,780,1.0025353577667062,4727.126144280497,0.9371678046453084,4727.054845940817,4727.252798079757,0.06244970044331564,4727.118876772982,0.04042433794430883
781,781,0.9935813352602296,4727.8054226707345,0.8783817581310902,4727.639889115119,4727.852678038313,0.11739754584887006,4727.797289233023,0.03699064871672877
782,782,0.9209655958995572,4727.94713554598,0.6321216329021686,4727.8605522077805,4728.017932113477,0.3243754127602002,4727.975687263034,0.07582997434231081
783,783,0.9869570180634726,4728.22223142758,0.26280300275492186,4728.1044070658,4728.45754790628,0.7759113051362007,4728.235902741928,0.07725323298175218
784,784,0.9720636274664896,4728.965881983255,0.7200621736596476,4728.848758402694,4729.082895068252,0.2477334064239492,4728.969685483885,0.057288106982321355
785,785,0.95603386467562,4729.347715867704,0.3150775516701865,4729.090692012875,4729.510998367885,0.6386548085385911,4729.342333558271,0.06154651310980268
786,786,0.9790127233671236,4729.557610797086,0.9463611548998198,4729.518768331592,4729.666304514251,0.05611118891085198,4729.577864020842,0.05154452661747797
787,787,0.979747233878978,4729.821414665319,0.5450931423703613,4729.674064675886,4729.922131206982,0.4435719894793374,4729.81999070878,0.04352715924192867
788,788,0.9194287307723132,4730.069183478697,0.7449234225087171,4729.929875205807,4730.216059091458,0.21000255932925982,4730.062737157089,0.10524515569673945
789,789,0.9210962365799648,4730.478448481186,0.5463465204992975,4730.246957770263,4730.624831742271,0.40736711797782627,4730.484569804659,0.07988414350564453
790,790,0.9662126819591996,4730.832546721059,0.443632877810655,4730.694109625622,4731.062923756043,0.531896542396789,4730.837198747805,0.07055611706177817
791,791,0.9787894647593076,4731.223926428609,0.8376119076932028,4731.07059542742,4731.361757572914,0.15095856214950587,4731.212587356983,0.0632197733017568
792,792,0.9787894647593076,4731.5147180889035,0.4950893757603929,4731.361757572914,4731.652215947285,0.4934536676243068,4731.517043700882,0.048937651091813375
793,793,0.9411474398798978,4731.789556038129,0.6182573537971935,4731.652215947285,4731.903885645288,0.37062998675095876,4731.791197123056,0.05591925207889619
794,794,0.9755666913366521,4731.964816669941,0.8405558509503076,4731.9115037262045,4732.094191730323,0.15078688939883414,4731.972128420382,0.048028725201448914
795,795,0.9856430952706629,4732.276599640759,0.33842007157460124,4732.101797650985,4732.451144535569,0.6681421994203234,4732.270851478427,0.05596423661122801
796,796,0.9906437581073256,4732.602713830832,0.5282585639460369,4732.45872761414,4732.79946358814,0.45526922295489725,4732.603379093961,0.04769382615747784
797,797,0.9753602340742036,4732.965687943718,0.9524186631494233,4732.8901605245865,4733.041166864465,0.04184265873520357,4732.97302337147,0.15100633987822218
798,798,1.0016298757338524,4733.259781578232,0.5238207623436554,4733.116597297874,4733.462953086601,0.4605953078092018,4733.2603100772985,0.04345821605509582
799,799,1.0047901461942583,4733.6207312933475,0.9501913899792804,4733.470471176333,4733.838264582298,0.04987283870446283,4733.6447084526135,0.07202900641510633
800,800,1.0058947455717535,4733.995534721425,0.9651901736328474,4733.883220670678,4734.0853076346475,0.03406548325811274,4733.996127951747,0.03190643639470608
801,801,1.0000209384135594,4734.212366783732,0.8451960564828495,4734.092785568635,4734.264644666623,0.15486059880836478,4734.219315906876,0.043825139794716715
802,802,0.9871243505789354,4734.398964817902,0.2591358456408803,4734.272111003093,4734.607596299674,0.7387437384906761,4734.395388340175,0.050446072018356866
803,803,0.9899559911656904,4734.897559653962,0.6133853026880526,4734.615040424636,4735.134930480371,0.3221976319862838,4734.889559581669,0.09276686746173451
804,804,0.9759798903051085,4735.231221408687,0.9422360715969168,4735.142340365863,4735.283036646205,0.05065309444651022,4735.22329498427,0.04340952230472814
805,805,0.9867282716362318,4735.379202329077,0.8626612470487341,4735.2904368962045,4735.541758871205,0.13022369193085231,4735.391211319269,0.05685592748457635
806,806,0.9920473158769018,4735.652459304306,0.8990897271046177,4735.5491422689365,4735.9103393518735,0.08575663960193654,4735.672645313276,0.08357935739051522
807,807,0.9921122536310556,4736.108872923592,0.9459821844929264,4735.983911163172,4736.182314964683,0.050070366255622285,4736.105267218929,0.06212744714893449
808,808,1.001062149401275,4736.2336958063015,0.9684811426685792,4736.196997607228,4736.32172248799,0.028808652556411095,4736.236333112628,0.02965722315701211
809,809,1.005922481351758,4736.446308574098,0.9362199236326776,4736.329054922882,4736.497568396812,0.06517961619190435,4736.456405366704,0.04653835804976828
810,810,0.9486766284654328,4736.643895438603,0.4010838879233816,4736.504889308463,4736.768122515533,0.5904751071694694,4736.645096400832,0.0453656020669316
811,811,0.944610529152517,4736.833833668136,0.8525229758174455,4736.768122515533,4736.965139443837,0.1264767411308157,4736.824849634716,0.0498241239282074
812,812,0.955499942866559,4737.016160850408,0.9348397584541402,4736.972429654328,4737.139972203167,0.06077163656348746,4737.035819449934,0.13653602383703045
813,813,0.9507137238848372,4737.31452896019,0.8464342815703624,4737.154529139518,4737.358125039527,0.13020729226547614,4737.302890662427,0.053797041773270333
814,814,0.9766744964028168,4737.583096853865,0.1794030407557651,4737.365389376595,4737.988331886645,0.7374060120010757,4737.587557182004,0.09828375365530521
815,815,0.9823192421543174,4738.1543332820065,0.45966797978402896,4737.995554596607,4738.29847683695,0.5297769571341069,4738.152348321773,0.049241498606489964
816,816,1.01862912441933,4738.428611953875,0.5865620881333864,4738.3056789984585,4738.7699728084135,0.3909029428351617,4738.439927568444,0.05774512440755474
817,817,1.0048354771441947,4739.110623298017,0.9725015817657324,4738.959310708474,4739.176778495491,0.02340648785760441,4739.123596127344,0.06137075878695345
818,818,1.0205017543095731,4739.912124626651,0.4160861883125261,4739.563720856469,4740.118929668437,0.5823122183661149,4739.906109498752,0.048908272607476634
819,819,1.0192395691891016,4740.278552962742,0.9357323599319096,4740.156502250265,4740.391133502001,0.06689062550264621,4740.287417102797,0.03147798886662649
820,820,1.02280965959999,4740.728405178416,0.9968227493663392,4740.5598574172245,4740.793903986073,0.008264703138155177,4740.724707539644,0.0026705264222232584
821,821,1.019061109375597,4740.962207308792,0.7698322968199759,4740.812613042725,4741.02761110657,0.22773037731160586,4740.9675770785425,0.03958195485497211
822,822,0.8788958019339678,4741.1396700560335,0.5662221392203871,4741.036952335859,4741.214332637322,0.4224916990590337,4741.138147013193,0.04873047899275051
823,823,1.0143380983421526,4741.279633935125,0.6248735025845962,4741.214332637322,4741.512636130728,0.3646474459680331,4741.285791550919,0.04344272183131804
824,824,1.0129211627408938,4741.754599477679,0.6129732181451554,4741.531261684254,4741.801088965519,0.3762363925713831,4741.747763852843,0.043809857586014724
825,825,1.0109757767312653,4741.866151539575,0.5777828716327272,4741.810385240886,4742.033333696106,0.41395271745603535,4741.870464812969,0.04392641673462956
826,826,1.0196477764213905,4742.3301143777535,0.3314982350699639,4742.0611803705715,4742.6355908980395,0.6668305700028488,4742.334640841912,0.046759216843181996
827,827,1.0120103417363064,4742.922019245538,0.9471895875996458,4742.801967123445,4742.986625027785,0.05207106730667332,4742.928183588917,0.04165073197862831
828,828,1.0097116260722925,4743.097316478171,0.8514279475521073,4742.995852273386,4743.226358650813,0.14900714370893117,4743.095798056211,0.039843273534082346
829,829,1.0153037071751223,4743.35529549913,0.898727430803873,4743.2355719178995,4743.46572901226,0.10130503140256548,4743.357627155932,0.0373936851876234
830,830,0.9966771000788676,4743.594470412574,0.6304547164257173,4743.4749283152005,4743.686364169532,0.3465548132028842,4743.593528553301,0.039867491703463986
831,831,1.00419218928596,4743.897516314361,0.9371559288960466,4743.833282636352,4744.016737778053,0.07609827989781336,4743.833282636353,0.12249204901270719
832,832,1.0153169248863108,4744.090059842687,0.9906534296484862,4744.025904910373,4744.19082173511,0.010099518047505036,4744.0863555415835,0.0167122674617502
833,833,1.018279043947916,4744.629752560077,0.9069280218518764,4744.447014416041,4744.757542117291,0.09564540094496661,4744.624913185244,0.038443868351567864
834,834,1.0114192832075726,4745.1857849074595,0.4666585632951457,4744.812277033758,4745.35857006483,0.5134915441327228,4745.185667016151,0.058693333638117615
835,835,0.9530195167103952,4745.4494323926565,0.9121786032489436,4745.36765869376,4745.503924235261,0.07685683196173725,4745.438847662099,0.07107731204625217
836,836,0.9338547561473476,4745.64007002503,0.8826040800905992,4745.513004346107,4745.676355352855,0.1257403270882571,4745.674774855785,0.0908407594545054
837,837,0.9807446460429259,4745.939169568924,0.8127160331394591,4745.839534040238,4746.020641731179,0.1825827242942975,4745.941619021138,0.039331044964380196
838,838,1.0105323205928145,4746.111115902545,0.8195500178948235,4746.029691537918,4746.273835638188,0.17829139448328707,4746.110224432128,0.03826583812759632
839,839,1.012709128806659,4746.607775394162,0.3371375476982353,4746.337069106603,4746.823997076646,0.6508154723943455,4746.604187903792,0.05184907191249538
840,840,0.9977476365400604,4746.9139994391935,0.9679381821040228,4746.832999694663,4746.976969606935,0.03229641251448361,4746.919136961148,0.03686776583190875
841,841,1.0115861638329375,4747.075870356995,0.8976168868201314,4746.98596322894,4747.327329049905,0.09970898507514736,4747.0778348965905,0.042797671173980124
842,842,1.012301481756415,4747.434970251215,0.9917621510710912,4747.354246480616,4747.587331798314,0.008584030477935647,4747.4531462417335,0.021933895748492773
843,843,1.0098039471525324,4747.829004357423,0.9857584991424424,4747.614203295926,4747.909476451219,0.013330947372129113,4747.827158236401,0.0445576867460872
844,844,0.9978417215765726,4748.052432552755,0.9786014069638472,4747.91841515954,4748.150636647707,0.019751122202118596,4748.04644341406,0.06143664404537173
845,845,1.0039924486220642,4748.480492099193,0.931644777345446,4748.34685373265,4748.56061832467,0.05401341576167293,4748.560618324669,0.20243154458920695
846,846,0.9807080685225568,4748.933977936024,0.3760455297472454,4748.569518610011,4749.253263457333,0.5491582997222133,4748.933126568346,0.07328976079451384
847,847,1.0014830530350525,4749.30641163442,0.9706149656738992,4749.262122797325,4749.412651387151,0.029590587806805155,4749.262122797651,0.08248238379262363
848,848,1.0025539333848343,4749.527659318972,0.9503422636596568,4749.430350677083,4749.660250810768,0.049729394785219636,4749.53577091754,0.035737613093806686
849,849,0.9935416621779279,4750.048506709672,0.9548774387388844,4749.863329061161,4750.224652104118,0.039821905891909766,4750.0758870708405,0.10951231922655863
850,850,0.982047154690164,4750.462117046482,0.6880248294980563,4750.233453889048,4750.620215670444,0.31271132974752824,4750.464253202168,0.07131748025214321
851,851,1.0012179871081202,4750.751835460662,0.609955467329747,4750.62899397261,4750.962183235258,0.3835036829939506,4750.752284084647,0.04534758095754199
852,852,0.9998898374484352,4751.896337340531,0.6571706871947438,4751.661177464152,4752.070285935584,0.3334730016498245,4751.893345716262,0.04840725169289929
853,853,0.9893627853707564,4752.3308199457115,0.9444793035747424,4752.078977919253,4752.4609120781215,0.047536444367247306,4752.314685109125,0.12996120576551182
854,854,0.9743261254569008,4752.63418703377,0.8067101655364881,4752.469580743902,4752.764007408667,0.1802416834382794,4752.6365719691585,0.06028045243255064
855,855,0.9498158920429371,4752.9109964881545,0.5185063882940605,4752.772657961998,4753.057836175618,0.4667094393722908,4752.9088116445355,0.05263892480442497
856,856,0.9658768688243254,4753.23039759719,0.42474491277784027,4753.066469153701,4753.574901000161,0.5428799985288323,4753.230729800472,0.054496293589610785
857,857,0.9746485137512858,4753.686686913893,0.9431514273977242,4753.609305945925,4753.8241499998385,0.04851892300543216,4753.609305945926,0.21484405391311154
858,858,0.9798581480448381,4753.952901864033,0.9609066907328524,4753.867080164489,4754.141528371646,0.027231012946685673,4754.128774170662,0.27444820715663804
859,859,0.9767936545068304,4754.842398068889,0.1607472486147362,4754.543669029308,4755.055390979514,0.8477152673993408,4754.842682015667,0.0688529061679033
860,860,0.9672954895803894,4755.1575137091995,0.8740389133102777,4755.063904027269,4755.29356251848,0.07198568597143479,4755.208829999648,0.22965849121092816
861,861,0.9926996896468341,4755.565266676485,0.4984177456364405,4755.302061212965,4755.802577802909,0.4634002361095758,4755.562472405038,0.05335496363074419
862,862,0.9939288136731133,4755.954923190215,0.8795335666020673,4755.811045782091,4756.022579083399,0.11561149174430391,4755.945757352772,0.04096278585375966
863,863,0.9962147422625306,4756.073299538652,0.9184161576079014,4756.0310337701485,4756.233792976796,0.07953742228481646,4756.075827082496,0.04999515342320784
864,864,0.9898426905359976,4756.512106649736,0.6513904010536079,4756.368802355417,4756.587913936183,0.2848200780850515,4756.544283029355,0.08434586941133819
865,865,0.9937301910075128,4756.924335548771,0.390122197704298,4756.7646369688155,4757.058675926119,0.6066133736987186,4756.919408010841,0.0470570732517959
866,866,0.9467242958003652,4757.318589539295,0.3163064657249783,4757.201269759024,4757.477649774569,0.6413626603023861,4757.320133324674,0.05939130260130114
867,867,1.0105672737462141,4757.811913635526,0.9734413047578026,4757.695013753504,4757.953729689946,0.02585188253028654,4757.813696129316,0.034155803533086684
868,868,1.0125989803885378,4758.1203843189005,0.9061274425337408,4757.970404286776,4758.22027969616,0.09012390322827575,4758.127572981101,0.044619711749686326
869,869,1.003378218020344,4758.386609740278,0.4266479557435041,4758.228601014593,4758.5444355186355,0.567549565009968,4758.384374958722,0.044976413138101745
870,870,1.0021396720760078,4758.644020742299,0.9844496112364828,4758.569338661302,4758.743533055394,0.015471142849207298,4758.645909194524,0.030236611522262664
871,871,1.0030190714663836,4758.925783015074,0.5276635528020751,4758.751822457845,4759.091252345372,0.4689572501759156,4758.926782519879,0.04309858280720908
872,872,1.0022231846108691,4759.223482209755,0.9522462965583299,4759.1077881547,4759.330823722071,0.047972079331579466,4759.226292145564,0.03882668600268755
873,873,0.9969666637822534,4759.528768419873,0.8569150550383128,4759.355582716358,4759.627631725962,0.1415642698062728,4759.523523195072,0.04192151541905277
874,874,1.001787789801526,4759.718192590947,0.9136936291616518,4759.627631725962,4759.890912038993,0.08484626667036821,4759.725324693595,0.04739863432317927
875,875,1.0146313107934966,4760.079825867843,0.5029617444413289,4759.915568093709,4760.27666919312,0.4973112108590934,4760.077589271815,0.042529700841392605
876,876,1.0011144863653338,4760.726674999087,0.9643052071735312,4760.636795566186,4760.767509177605,0.03441059175760125,4760.727584843126,0.03479935226467233
877,877,0.976679583777693,4760.873619238242,0.8935901469315317,4760.775674505358,4760.963338349543,0.09785314449283164,4760.872130494516,0.0498352157467351
878,878,1.0102986166536314,4761.557207832768,0.98038581841244,4761.467891721301,4761.654574413474,0.021293397439345052,4761.571769923304,0.03177920256110901
879,879,0.9964588911489756,4761.905770805,0.7991232798026511,4761.662685037564,4762.1484059406075,0.17946479553800354,4761.9373639950845,0.10775686406961615
880,880,0.9736160958430934,4762.334121262105,0.3434193791721216,4762.156486021861,4762.511514509733,0.646644187281469,4762.328110497331,0.05435963153283416
