,Wv_lbounds,Wv_ubounds,Minflux,MinWvl,Maxflux
2202,5270.489339584127,5271.4394926463,0.10891,5271.011841090905,0.8677299999999999
2203,5271.775999918182,5272.3623015951425,0.14918,5271.831389203169,0.95062
2204,5272.370446364365,5272.654417105867,0.74839,5272.518140691822,0.95083
2205,5272.659838283938,5272.979679718581,0.81619,5272.7543353785695,0.97875
2206,5272.990551228045,5273.224063166264,0.96154,5273.079610319417,0.98702
2207,5273.23546401664,5273.593948580477,0.75522,5273.469025457018,0.98676
2208,5273.599371690714,5273.805263453839,0.8379200000000001,5273.727582827728,0.97085
2209,5273.813941130968,5274.005719522079,0.90219,5273.858498115218,0.98399
2210,5274.1474970831605,5274.743034958968,0.26152,5274.637059608421,0.98279
2211,5274.748460432793,5275.05169260531,0.29081,5274.848458087421,0.96635
2212,5275.460963844127,5275.802911387473,0.90804,5275.697450104537,0.99401
2213,5275.9007500505395,5276.129091493676,0.88381,5275.998063455463,0.98438
2214,5276.134547656804,5276.532571787569,0.56991,5276.448824994471,0.9847
2215,5276.674485238375,5276.93608595065,0.4886,5276.746823106872,0.97744
2216,5276.947502857678,5277.337489511028,0.43312,5277.225979302213,0.97651
2217,5277.345649658902,5278.030579315212,0.31238,5277.484905218929,0.9964
2218,5278.203608583242,5278.47948711084,0.97667,5278.337448694691,0.99485
2219,5278.621533171612,5278.952966556186,0.91502,5278.777714645355,0.99501
2220,5279.228923425535,5279.9116379331845,0.93668,5279.705826617882,0.98639
2221,5280.107094088942,5280.349434093862,0.90075,5280.254664570371,0.98358
2222,5280.358133320319,5280.55309273493,0.95704,5280.4136752111135,0.98341
2223,5280.951783827618,5281.2170721066705,0.94695,5281.127737932021,0.99433
2224,5281.222510906754,5281.442610415965,0.8117,5281.347829541647,0.98789
2225,5281.451313244752,5281.63820783558,0.8530399999999999,5281.537394692284,0.97382
2226,5281.6463812889615,5281.972754285168,0.5605899999999999,5281.830527808941,0.98189
2227,5281.978194641826,5282.2882576924185,0.83204,5282.098638638908,0.99316
2228,5282.486094317574,5282.689945720361,0.94148,5282.6310909073245,0.98714
2229,5282.698122429244,5282.9101675623415,0.8846200000000001,5282.792951775828,0.9677
2230,5282.918875228323,5283.681046747093,0.21121,5283.267763665717,0.97497
2231,5283.697406326994,5284.110728709412,0.79909,5283.87080735089,0.98291
2232,5284.280889797654,5284.666515268017,0.95559,5284.627249213324,0.9878
2233,5284.677407093534,5285.4373484288535,0.19283,5285.099653540049,0.95901
2234,5285.445533644982,5285.750555779492,0.48222,5285.579769219326,0.96842
2235,5285.756031860316,5285.985227193654,0.74338,5285.892993449991,0.96816
2236,5285.9934141068015,5286.278295359635,0.75795,5286.080174591193,0.98766
2237,5286.409834515442,5286.974266847613,0.72582,5286.599791179307,0.99485
2238,5286.985755184402,5287.335181006712,0.95532,5287.10858008529,0.99479
2239,5288.456366961418,5288.797260123771,0.89107,5288.649211772582,0.99978
2240,5288.808728412986,5289.152940093874,0.96465,5289.023977848383,0.99672
2241,5289.161136822252,5289.480241495664,0.95333,5289.253456677878,0.99577
2242,5289.754026279085,5290.168324797629,0.46674,5290.003241237886,0.98963
2243,5290.173782050035,5290.490293965987,0.95979,5290.2688799790285,0.99385
2244,5290.62475792085,5290.8735230599295,0.96331,5290.750495179857,0.99663
2245,5290.882256997251,5291.139809136418,0.97724,5290.974664940299,0.99838
2246,5291.162206159605,5291.492500277724,0.95703,5291.290712745061,1.0
2247,5292.049840842925,5292.489652335931,0.93497,5292.285043933137,0.99981
2248,5293.48933789877,5293.806246691371,0.97415,5293.677085454278,0.99383
2249,5293.814457848788,5294.2348583043295,0.69689,5294.0558436280735,0.99384
2250,5294.246350187595,5294.394712077155,0.9724,5294.3301022972055,0.99153
2251,5294.4034856743065,5294.571563136748,0.87045,5294.50694904037,0.98578
2252,5294.579776668484,5294.745117959085,0.88826,5294.636150777069,0.99647
2253,5294.753892717623,5295.02272840851,0.94999,5294.849155386578,0.99796
2254,5295.185377582804,5295.774149637024,0.7006899999999999,5295.432384551419,1.0004
2255,5295.869477068795,5296.315393632646,0.84401,5296.021211539421,0.99778
2256,5296.63264090437,5297.014038755762,0.70948,5296.789890021374,0.99743
2257,5297.025542707414,5297.406969084259,0.8639600000000001,5297.252433291582,0.99703
2258,5297.412469344007,5297.707367338335,0.95453,5297.55003567794,0.99703
2259,5297.976503039775,5298.476535399948,0.2668,5298.173327059519,0.99112
2260,5298.745777336762,5299.178474720078,0.3765,5298.8554472234,0.98829
2261,5299.189454528198,5299.6134334770895,0.40069,5299.4955033966135,0.98889
2262,5299.619471953019,5299.8663310112925,0.23634,5299.75386671102,0.88845
2263,5299.875122752395,5300.1220056284965,0.52504,5299.970569793423,0.96325
2264,5300.127483436346,5300.470416749487,0.60798,5300.254234644746,0.99203
2265,5301.223385055585,5301.6981991440725,0.8369200000000001,5301.456678070559,0.99404
2266,5301.712478048458,5301.985337953371,0.94931,5301.875538471734,0.99352
2267,5301.996329396129,5302.384516782698,0.4475,5302.224180180437,0.98822
2268,5302.392754572993,5302.685479838233,0.8126399999999999,5302.516324499088,0.99406
2269,5302.693718563709,5302.890330829617,0.96449,5302.792022874209,0.99373
2270,5303.115530524897,5303.433030467178,0.91005,5303.3374305504085,0.99157
2271,5303.441805919094,5304.313758094045,0.22703,5303.781877048396,0.98858
2272,5304.5643468719345,5304.80893714742,0.95544,5304.685260345306,0.99458
2273,5304.9386421778245,5305.15523473089,0.95872,5305.017244993033,0.99521
2274,5305.163481132624,5305.507066463222,0.93298,5305.315748652072,0.99518
2275,5305.5153139587765,5305.81384552123,0.8480200000000001,5305.656060156165,0.99836
2276,5305.861675623695,5306.157515100542,0.9749,5306.039293598075,0.99928
2277,5307.162399365786,5307.520525707785,0.76075,5307.3428367215665,0.9949
2278,5308.509412653407,5309.078574267336,0.29688000000000003,5308.844638158758,0.99764
2279,5309.715605048145,5310.054281923696,0.76875,5309.9044772079105,1.0003
2280,5310.062543562757,5310.268500716581,0.92515,5310.155622712975,0.9897
2281,5310.2767630222415,5310.581358316178,0.96383,5310.375376893936,0.99388
2282,5311.576887773731,5311.813858064478,0.97235,5311.698685435845,0.99584
2283,5311.819896159764,5312.045318800966,0.94942,5311.943905872354,0.99571
2284,5312.054122777104,5312.333579529892,0.87577,5312.166573564749,0.99327
2285,5312.830228924435,5313.007749207757,0.97129,5312.931675698651,0.99152
2286,5313.013281911582,5313.1996222017515,0.96165,5313.100931639498,0.99108
2287,5314.015766535988,5314.216551731146,0.92709,5314.123330163618,0.98838
2288,5314.224826327014,5314.487395741849,0.80714,5314.335137906173,0.99246
2289,5314.495671181186,5314.804055584538,0.96733,5314.721829425896,0.99231
2290,5314.922667981479,5315.221722401214,0.68821,5315.060608513104,0.98454
2291,5315.956788947547,5316.27859817644,0.97051,5316.188073911409,0.99651
2292,5316.287444453236,5316.445325769308,0.90785,5316.400046280325,0.98879
2293,5316.454144336297,5316.798656636384,0.67887,5316.5501894698855,0.99563
2294,5317.101229982694,5317.462932723635,0.94451,5317.254183551785,0.99172
2295,5317.749010457311,5318.184251492849,0.306,5318.0992056200985,0.98886
2296,5318.189794983039,5318.506896202079,0.43089,5318.25773195964,0.98032
2297,5318.815180517635,5319.25336895843,0.91713,5319.021845499309,0.99782
2298,5319.683903956852,5320.006164610343,0.8807799999999999,5319.833694976514,0.99841
2299,5320.1167163382015,5320.3887282435935,0.84135,5320.249944916792,0.99307
2300,5320.397022071636,5320.6065559577555,0.92261,5320.513110071514,0.99342
2301,5320.733722369776,5320.954919215107,0.93634,5320.781821846869,0.9965
2302,5321.132982871453,5321.396235394198,0.8845700000000001,5321.294465115692,0.9916
2303,5321.402295294287,5321.719241642874,0.79594,5321.517889115202,0.99313
2304,5322.1468335392465,5322.4218009164615,0.94829,5322.285715848945,0.99347
2305,5322.427353244325,5322.897671795431,0.61147,5322.59169039753,0.99094
2306,5323.024976085645,5323.359231955099,0.96137,5323.262940651255,0.98983
2307,5323.368101811927,5323.841364285033,0.4295100000000001,5323.5269424310745,0.98893
2308,5324.680174283384,5326.623463879695,0.16289,5325.669907363434,0.97611
2309,5326.631777157504,5326.8783783695235,0.8972100000000001,5326.759231750494,0.97662
2310,5326.887231581814,5327.278561611349,0.60148,5327.037428542721,0.98421
2311,5327.287416153889,5327.494172413949,0.9497,5327.4265385039125,0.98442
2312,5327.503056055535,5327.9060866617165,0.6438,5327.6277707520285,0.97997
2313,5328.164445483673,5328.504940552482,0.8587899999999999,5328.297538016963,0.98024
2314,5328.516581693523,5328.837130556984,0.91734,5328.7406125841335,0.97946
2315,5328.845990281325,5329.70634735728,0.11818,5329.5299249614445,0.9419
2316,5329.7146702608115,5329.89942836882,0.30944,5329.811223522871,0.62446
2317,5329.907751875398,5330.436560888684,0.1791,5330.024283697238,0.94638
2318,5330.444886072988,5330.899457876845,0.43143,5330.626938499145,0.97831
2319,5331.058748267406,5331.3601613952005,0.69935,5331.2719081954965,0.98167
2320,5331.368489464752,5331.7210493238645,0.47313,5331.473971122956,0.99136
2321,5331.9425920831545,5332.141919542831,0.95425,5332.036439883515,0.98778
2322,5332.764505119454,5333.148337083817,0.8712700000000001,5332.943928878239,0.9933
2323,5333.703364337938,5333.947861022367,0.96083,5333.836705282666,0.99127
2324,5333.953408973096,5334.2523894583555,0.59275,5334.146797832199,0.98852
2325,5334.257938042594,5334.56529072882,0.2752,5334.389087171391,0.96852
2326,5334.573628814798,5334.989399402738,0.94335,5334.733138857058,0.98666
2327,5335.498663654998,5335.775012436491,0.95234,5335.703837148471,0.99442
2328,5336.156487399432,5336.657629873047,0.69838,5336.350036044911,0.99707
2329,5337.392541341921,5337.882775236782,0.95468,5337.6518210325285,0.99112
2330,5338.084798199443,5338.58350990031,0.38515,5338.275694031092,0.99856
2331,5339.045542565687,5339.438661075954,0.72968,5339.222053883077,0.99478
2332,5339.512701547382,5339.9660268157395,0.8922399999999999,5339.809511266566,0.99162
2333,5339.977718088575,5340.128654165931,0.96509,5340.034521293967,0.9822
2334,5340.137551476656,5340.385433346804,0.97448,5340.202713774604,0.98974
2335,5340.7792626342825,5341.0160502179,0.90628,5340.904628219121,0.97506
2336,5341.101288618132,5341.615058786317,0.22078000000000006,5341.42392405401,0.94928
2337,5341.6234189248735,5341.811800043036,0.85687,5341.6663328125205,0.95949
2338,5341.820160797442,5342.079870846458,0.8403700000000001,5341.93441755193,0.97515
2339,5342.1885736046115,5342.751050475684,0.18503,5342.522471985148,0.96528
2340,5342.75941417049,5342.945077810512,0.90294,5342.807912698519,0.97109
2341,5343.867421299835,5344.363872339651,0.7024699999999999,5344.189819807922,0.99587
2342,5344.655651399069,5345.215305085407,0.48302,5344.92403628267,0.99593
2343,5345.549581939536,5345.778419537289,0.98067,5345.7209225337265,0.99742
2344,5345.786792713048,5346.1300869236375,0.92168,5345.938600366236,0.98933
2345,5346.138461201079,5346.395790098256,0.91451,5346.24115541253,0.99685
2346,5346.764291168444,5347.087611148239,0.95525,5347.030085979121,0.99425
2347,5347.095988425719,5347.484660058448,0.21474,5347.293105048407,0.96887
2348,5347.490808117837,5347.733767865936,0.89928,5347.562298218426,0.986
2349,5347.868383247564,5348.2085982764565,0.85095,5348.0337518046745,0.97781
2350,5348.216979066806,5348.3884907022575,0.94189,5348.297413107161,0.97405
2351,5348.517560747594,5348.7203895173525,0.97581,5348.56336037057,0.99315
2352,5348.84329578843,5349.0869507082125,0.95609,5348.989726414741,0.99206
2353,5349.092530196617,5349.373093326292,0.94223,5349.198170706886,0.99153
2354,5349.381477766633,5349.621804741779,0.94879,5349.544679121657,0.99161
2355,5349.630189961784,5350.082429790013,0.26096,5349.8107504447025,0.99244
2356,5350.105357217251,5350.429081405483,0.94799,5350.24009202413,0.99154
2357,5350.4374691564,5350.6840464304105,0.95233,5350.577803278869,0.99118
2358,5350.692434980753,5351.101788112401,0.29932,5350.955814482362,0.98625
2359,5351.110177972628,5351.488264405648,0.56538,5351.2309605142245,0.97619
2360,5351.494421674461,5351.694669507139,0.94024,5351.577188197968,0.99035
2361,5351.703061226598,5351.981091193909,0.93974,5351.837876518318,0.99047
2362,5352.118699074424,5352.425334589876,0.96594,5352.387834022455,0.98607
2363,5352.43372860093,5352.751545801046,0.90203,5352.554026552703,0.99193
2364,5353.193108759568,5353.379498272815,0.9766,5353.33026312705,0.99383
2365,5353.387895276897,5353.682896168987,0.7933100000000001,5353.531192922324,0.98728
2366,5354.336840431103,5354.55745688335,0.97893,5354.468434021775,0.99496
2367,5354.62354501224,5355.216633534209,0.35455,5354.87274490311,0.99493
2368,5356.295672898865,5356.533809683457,0.98338,5356.370181614266,0.99981
2369,5356.992813513785,5357.426121482198,0.95639,5357.208052451567,0.99904
2370,5357.4345311856905,5357.710343909016,0.97574,5357.5724483493705,0.99911
2371,5358.2783624430485,5358.562675305712,0.97815,5358.465106251263,0.99858
2372,5358.568848864524,5358.795413955746,0.95323,5358.680463518358,0.9954
2373,5359.36980928286,5359.757509562946,0.90234,5359.605461862447,0.99985
2374,5360.257463457664,5360.54480246052,0.9721,5360.418513174499,0.99922
2375,5360.553767932975,5360.8495591328465,0.90352,5360.691299740079,0.99711
2376,5360.855191925532,5361.10215553888,0.97226,5361.019094132627,0.99758
2377,5361.1083349505125,5361.372740888421,0.96255,5361.200395500042,0.99452
2378,5362.74408053739,5363.376623595337,0.63362,5363.114809984654,0.99674
2379,5365.5090750744985,5365.742417535246,0.97665,5365.632754127408,0.99419
2380,5365.750853367674,5366.021908190339,0.95602,5365.903797018163,0.98899
2381,5366.0303449016,5366.704158104136,0.26109,5366.372874745289,0.97241
2382,5366.712596960866,5367.380992617141,0.35224,5366.897135183584,0.99437
2383,5367.755734564007,5368.032063556125,0.93153,5367.9110688725705,0.99436
2384,5368.185166099299,5368.383840690075,0.9521,5368.242570997813,0.97152
2385,5368.527942283343,5369.536870088689,0.24296,5368.968739437225,0.98367
2386,5369.600502903896,5369.845475930425,0.94184,5369.77904035841,0.98418
2387,5369.981206837871,5370.203143238972,0.93014,5370.026826881918,0.98917
2388,5370.211593103235,5370.50562456545,0.97151,5370.364243182574,0.98968
2389,5370.592383697634,5370.915188050135,0.93788,5370.846447172453,0.98571
2390,5370.9242170917905,5371.21549929976,0.60085,5371.085360301725,0.95938
2391,5371.223952350153,5371.723248818221,0.2281,5371.466274824648,0.91349
2392,5371.731703466851,5372.095249676964,0.86334,5371.818502217854,0.96528
2393,5372.262639455275,5373.357019520943,0.12627,5372.993302520864,0.96215
2394,5374.942670861472,5375.396368961681,0.4563,5375.205611693158,0.99208
2395,5375.54084727544,5375.774514041138,0.97136,5375.644703085108,0.99114
2396,5375.78636263742,5376.098519714927,0.98128,5375.872714472579,0.99655
2397,5376.106988141808,5376.48014565616,0.9764,5376.2689916836525,0.99658
2398,5376.488615285357,5376.73138412411,0.97432,5376.664778059397,0.99433
2399,5376.739854544885,5376.988891060298,0.97573,5376.780530281969,0.9940000000000001
2400,5378.203238352777,5378.451831895047,0.83847,5378.32753225133,0.99139
2401,5378.458022439411,5378.625837905192,0.94873,5378.5444890556455,0.98976
2402,5378.63431429601,5378.8224796934255,0.96991,5378.686301482123,0.99231
2403,5378.830956704047,5379.603518379052,0.63739,5379.106170280167,0.99237
2404,5379.6091906513,5379.936466285894,0.96029,5379.713753608335,0.99262
2405,5380.868818109489,5381.358036177568,0.45241,5381.07410802347,0.99783
2406,5381.592759226237,5382.001205869662,0.8657,5381.824142922305,0.99491
2407,5382.006854233301,5382.337260686685,0.94548,5382.209392111473,0.98404
2408,5382.348587806289,5382.739590960451,0.48885,5382.522295591503,0.9865
2409,5383.1074395734495,5383.417636307664,0.94941,5383.275545305894,0.998
2410,5383.554054204356,5384.043731701386,0.79081,5383.771432888289,0.9889
2411,5384.052804937796,5385.426666001531,0.20575,5384.87613274437,0.98876
2412,5385.473128920628,5385.786412012036,0.97062,5385.566028159704,0.99186
2413,5385.966578623169,5386.24194267355,0.981,5386.128625739138,0.99753
2414,5386.523573021566,5386.706052250283,0.9791,5386.627853642865,1.0004
2415,5386.717949083417,5386.944085955287,0.98603,5386.767248959328,1.0012
2416,5386.9531689697415,5387.222945561654,0.94075,5387.077838614946,1.0008
2417,5387.3187494520425,5387.5970963523905,0.97808,5387.3941527896,0.99693
2418,5387.6061815690855,5388.058623478719,0.6842199999999999,5387.832393025476,0.99713
2419,5388.317187537238,5388.6421262012655,0.77386,5388.465177706571,0.99406
2420,5388.845744592336,5389.3448954326705,0.80478,5388.9881007586,0.9985
2421,5389.589407658847,5389.9406169221475,0.8602799999999999,5389.84471975939,1.0004
2422,5389.949129013327,5390.170423767275,0.94358,5390.004734256758,1.0009
2423,5390.50412889437,5390.768594492666,0.94695,5390.669849109707,0.99551
2424,5390.777690408845,5391.207383914083,0.35817,5390.983737116398,0.98687
2425,5391.2136329214945,5391.4225324961935,0.8875299999999999,5391.34419689189,0.98681
2426,5391.431630619303,5391.725141498413,0.92998,5391.489533770942,0.99768
2427,5391.736508166076,5391.919922224792,0.89484,5391.881866197605,0.9989
2428,5392.2015651533675,5392.434414516433,0.97353,5392.274255727571,0.99625
2429,5392.652510953825,5393.054116261767,0.40677,5392.9609294271995,0.9939
2430,5393.0626381898155,5393.373954248386,0.66091,5393.1205763804855,0.99496
2431,5393.3824771872605,5393.662003786535,0.94006,5393.516549760128,0.99576
2432,5393.670527635821,5394.016595393278,0.87149,5393.833591441755,0.99228
2433,5394.034198176816,5395.34381828482,0.23315,5394.674144634493,0.99004
2434,5395.73956504706,5395.955075522759,0.96839,5395.835672090858,0.99552
2435,5395.964188949809,5396.400970745619,0.50753,5396.173456844405,0.99603
2436,5396.546580391645,5396.854891065698,0.79392,5396.71835163196,0.99313
2437,5397.592230183257,5397.912606682928,0.88541,5397.749296157782,0.98477
2438,5398.282532093789,5398.993531503643,0.15057,5398.641141509846,0.94811
2439,5399.0026260478835,5399.294134079969,0.7411399999999999,5399.119342085345,0.97923
2440,5399.430803883402,5400.0373012976615,0.40456,5399.786708425017,0.98595
2441,5400.2007503028135,5400.553927255543,0.95703,5400.352281180359,0.98938
2442,5400.763551309663,5401.186874087511,0.74047,5400.985180744457,0.99009
2443,5401.19825151114,5401.4985453035215,0.97499,5401.262636962855,0.99543
2444,5401.5048181909115,5402.499970124175,0.30836,5402.0091768359525,0.99549
2445,5402.514213420619,5402.964025001589,0.75236,5402.771335348153,0.99478
2446,5403.068943159715,5403.3169795821195,0.97014,5403.185835077175,0.98968
2447,5403.328949900733,5403.740702756047,0.8690899999999999,5403.571316466623,0.99464
2448,5403.895264965927,5404.1462393316415,0.98343,5404.102315674596,0.99885
2449,5404.155351243537,5404.444553590204,0.87156,5404.277985380714,0.9941
2450,5404.853058638235,5405.045896812107,0.97195,5404.972861496138,0.99064
2451,5405.051622864318,5405.437370532343,0.4331,5405.329497048469,0.97997
2452,5405.443652571575,5405.9430191333295,0.21305,5405.650792731662,0.92608
2453,5405.951581843331,5406.103990929768,0.86124,5406.051472389205,0.92679
2454,5406.1125541497195,5406.363734518627,0.87134,5406.153646292504,0.96892
2455,5406.372853909886,5406.691438108338,0.8756799999999999,5406.495617940688,0.96869
2456,5406.700003189412,5406.98091196238,0.58517,5406.858155126039,0.96252
2457,5406.989477960628,5407.735320860648,0.14163,5407.290416073045,0.95299
2458,5407.7438892494065,5408.088899117148,0.8736700000000001,5407.83755842364,0.98723
2459,5408.103756850142,5408.513371070082,0.6581,5408.279131064121,0.99428
2460,5408.715041994048,5409.06304307331,0.68115,5408.8990279061745,0.98015
2461,5409.071615670056,5409.423057010158,0.82255,5409.115620143882,0.99989
2462,5409.428792340371,5409.786016184619,0.98338,5409.660264030804,0.9996
2463,5410.1924314015605,5410.476571981776,0.96541,5410.333078283019,0.99969
2464,5410.4851490595975,5410.857385306839,0.5261,5410.640682836704,0.98897
2465,5410.9185757181,5411.750170558072,0.19129,5411.299451268261,0.98845
2466,5411.765019128045,5412.037315932349,0.95174,5411.943501214852,0.98202
2467,5412.116283323313,5412.60829972929,0.26339,5412.421219841212,0.95925
2468,5412.617469495678,5412.860670070472,0.66582,5412.722762905714,0.95614
2469,5413.326506623364,5413.622435640813,0.97564,5413.493633087282,0.99228
2470,5413.874314363271,5414.4399398891055,0.81093,5414.290519545898,0.99383
2471,5414.446242870812,5414.833332702505,0.88679,5414.60429126991,0.98891
2472,5414.9856858914645,5415.352236577029,0.8397399999999999,5415.187839788484,0.987
2473,5415.363673756722,5415.812782544307,0.74098,5415.577909857706,0.99035
2474,5415.844870879163,5417.432192723503,0.22275,5416.712896054271,0.99164
2475,5418.2772405459555,5418.861610429856,0.6805399999999999,5418.544467767426,0.9998
2476,5419.252180591918,5419.922242326762,0.91724,5419.642836432079,1.0001
2477,5420.086339156938,5420.45643072625,0.55116,5420.277416085677,0.99809
2478,5420.46562710375,5420.841530029703,0.96544,5420.6739495734,0.99763
2479,5420.8535781208675,5421.082590193261,0.98573,5420.906384654637,1.0015
2480,5421.273737372335,5421.594050793766,0.97281,5421.397149669006,0.99955
2481,5421.60554374781,5422.082088631132,0.60647,5421.861605290904,1.0005
2482,5422.22335438246,5422.528842851161,0.83205,5422.434664054471,0.98832
2483,5422.537458183831,5422.840717692363,0.72616,5422.678747664662,0.94831
2484,5422.849334016078,5423.011284825528,0.93941,5422.893562948335,0.9827
2485,5423.2054503344925,5423.534610573565,0.8786299999999999,5423.349627660744,0.98596
2486,5423.540375866317,5423.805239571592,0.8911,5423.663891383277,0.99233
2487,5423.810976021999,5424.1051692335195,0.97136,5424.008052525746,0.99267
2488,5424.655719885012,5425.094274847015,0.93888,5424.98505620054,0.99184
2489,5425.100043456136,5425.933088760486,0.19713,5425.585798464065,0.94946
2490,5425.941714913914,5426.474823199887,0.59505,5426.153903370552,0.99317
2491,5426.569142391958,5427.028711928762,0.62671,5426.760676684929,0.99667
2492,5427.5850409764225,5427.929699951374,0.92775,5427.7651278585245,0.99973
2493,5428.1126972164975,5428.584050804859,0.98352,5428.38375383539,1.0033
2494,5429.1648688665855,5429.456194137547,0.9558,5429.30880316599,0.99945
2495,5429.67154673419,5429.981354258527,0.97419,5429.824706579874,0.9940000000000001
2496,5430.042977975664,5430.258347636136,0.95461,5430.20824848633,0.99177
2497,5430.270437622399,5430.511776806053,0.95096,5430.34415821577,0.97955
2498,5430.520977844588,5430.759448968863,0.8931,5430.650591940915,0.97956
2499,5430.765790003126,5431.078023149296,0.43553,5431.022157147473,0.95731
2500,5431.08725560345,5431.730271485809,0.1448,5431.216867234898,0.9716
2501,5431.738916081834,5432.181508957355,0.89366,5431.874902443527,0.98802
2502,5432.689310832829,5432.9429374471865,0.98107,5432.869146277039,0.99867
2503,5432.955039390418,5433.264660852416,0.9734,5433.034618389272,0.99464
2504,5433.719607766298,5433.8879958203415,0.97746,5433.846480980431,0.99904
2505,5433.899540956121,5434.233455777843,0.63293,5434.052939424052,0.9887
2506,5434.239243839085,5434.78550330967,0.43737,5434.460735037552,0.98863
2507,5434.794157633238,5435.022015507802,0.93449,5434.912426304965,0.98707
2508,5435.030670584629,5435.290897013398,0.93886,5435.143189091898,0.99063
2509,5435.364753984821,5436.428398755956,0.1575,5436.0439777045,0.99055
2510,5436.437058312596,5436.5906000837485,0.94588,5436.5346206162985,0.96984
2511,5436.599851289422,5436.895433538476,0.8988700000000001,5436.682404176855,0.99765
2512,5437.084238741521,5437.566376712609,0.5190100000000001,5437.371211105166,0.99732
2513,5437.575039894944,5437.959677528991,0.63159,5437.808926683208,0.99801
2514,5437.968341964594,5438.373827029779,0.57943,5438.101771845039,0.99407
2515,5438.630883412314,5438.956150314234,0.80757,5438.707729976014,1.0014
2516,5439.450218665626,5439.642663345874,0.975,5439.547859559947,0.99964
2517,5439.681366964946,5439.929905850371,0.95976,5439.820089047788,0.99287
2518,5441.309311352954,5441.693885248575,0.97749,5441.409950286299,1.0029
2519,5442.002193584011,5442.271736578897,0.95805,5442.161825207036,0.99518
2520,5442.378186909042,5442.612487084885,0.97905,5442.4817385825045,0.99589
2521,5442.6240693235295,5443.145380344002,0.70763,5442.852021366655,1.0007
2522,5443.631527593294,5444.111359798722,0.91392,5443.922066248894,1.0048
2523,5444.3932943694435,5444.627175206821,0.98169,5444.461589053988,1.0003
2524,5444.790459063188,5445.0070298307755,0.96582,5444.920755222271,0.99825
2525,5445.018592614937,5445.276870574987,0.95367,5445.116463172954,0.99808
2526,5445.74195720957,5446.237229554019,0.85875,5446.101086672531,0.99857
2527,5446.246513619334,5446.901817225343,0.27756,5446.564000242438,0.98266
2528,5447.783329105308,5448.222722734704,0.38662,5448.10387407148,0.97646
2529,5448.231419905924,5448.934765674473,0.1459,5448.438972925884,0.96974
2530,5448.944029247926,5449.137146297666,0.95112,5449.0298672552035,0.98079
2531,5449.148756322797,5449.329683132541,0.97632,5449.187595334218,0.99606
2532,5449.7131047583425,5450.10234283931,0.8373,5449.885366566211,0.99849
2533,5450.259568611955,5450.529959933481,0.97974,5450.426072069512,0.99617
2534,5450.538664472499,5450.862445540229,0.97047,5450.669800380283,1.0023
2535,5452.128407067074,5452.515076722177,0.90702,5452.304329460592,0.99844
2536,5452.523787602846,5452.746771838955,0.96257,5452.621928150931,0.99455
2537,5453.175369021149,5453.746381541534,0.8713799999999999,5453.603468491806,0.99706
2538,5453.755096356889,5453.960155374162,0.98117,5453.8149110801005,1.0026
2539,5454.180371544767,5454.516783621779,0.8708899999999999,5454.362227642695,1.0022
2540,5454.522585219852,5454.981129011007,0.8959,5454.7457329733315,1.0003
2541,5454.989847772944,5455.275201749852,0.94558,5455.165359699966,1.0001
2542,5455.406565674542,5455.572818260919,0.91223,5455.507726755614,0.97736
2543,5455.951284552989,5456.248974839021,0.87416,5456.09083771433,0.99439
2544,5456.361778174831,5457.037564538542,0.24519,5456.984051734916,0.98794
2545,5457.046855683162,5457.731509507185,0.1576,5457.1358378629075,0.98447
2546,5457.743751923103,5457.925249947733,0.9482,5457.856617074526,0.98463
2547,5457.9345739043965,5458.2289949649985,0.92582,5458.029394097225,0.99365
2548,5458.500147827101,5458.706159779801,0.97478,5458.6194505109115,0.99517
2549,5458.798116330349,5459.164811219379,0.94583,5458.968062334646,1.0
2550,5460.512066726933,5460.774739006503,0.98254,5460.7001898723665,0.99995
2551,5460.783476298283,5461.043252035966,0.97093,5460.876069453191,0.99848
2552,5461.666564087465,5461.938088440194,0.92507,5461.872248315589,0.99932
2553,5461.9468294551125,5462.12860713989,0.89864,5462.015565236845,0.9931
2554,5462.292942431841,5462.5616047896,0.91529,5462.391434970229,1.0021
2555,5462.79415453056,5463.244748021659,0.7568600000000001,5463.068685988029,1.0025
2556,5463.824259982921,5464.224264790538,0.63241,5464.014940146772,0.98875
2557,5464.2330131243625,5464.630181152491,0.33472,5464.483800652527,0.97655
2558,5464.636004284384,5465.141141013588,0.30378,5464.803417167807,0.9832
2559,5465.152819335711,5465.639978261838,0.8988,5465.481266450825,0.99075
2560,5465.648731129424,5466.0163171300455,0.6423,5465.798101791722,1.0012
2561,5466.5567320241635,5466.754028311641,0.97674,5466.6524497258615,0.99623
2562,5466.763352572221,5467.083235811958,0.98325,5466.885945648702,1.0007
2563,5467.698600003974,5468.176853897461,0.3877,5467.919927036951,0.99211
2564,5468.3088399122225,5468.685576320464,0.67797,5468.509193343217,0.9956
2565,5468.694338945432,5469.005684561074,0.9705,5468.918647778802,0.99535
2566,5469.161101457979,5469.445038274247,0.95368,5469.292536728105,1.0012
2567,5469.457303381651,5469.7775019770115,0.8756799999999999,5469.627913738477,1.0011
2568,5469.786268101574,5470.049833412094,0.96003,5469.903132500845,1.0004
2569,5470.651230808449,5471.0698062605015,0.93494,5470.7979718504575,0.99488
2570,5471.396629962185,5471.845709534808,0.76052,5471.611789756338,1.0
